chr	start	end	id	name	counts	rpkm
chr16	82660408	83830204	ENSG00000140945.11	CDH13	1	6.72654716270141e-05
chr16	83841448	83853342	ENSG00000230989.2	HSBP1	1	0.00661567846371235
chr16	83932731	83949787	ENSG00000103150.4	MLYCD	1	0.00461344275606207
chr16	83941738	83985058	ENSG00000260300.1	RP11-505K9.4	1	0.00181640996415962
chr16	83981887	83999937	ENSG00000140961.8	OSGIN1	1	0.00435938391398308
chr16	84002237	84036381	ENSG00000103154.5	NECAB2	2	0.00460911900465058
chr16	84043272	84076241	ENSG00000166558.6	SLC38A8	3	0.00716007882987606
chr16	84087368	84150511	ENSG00000140943.12	MBTPS1	1	0.00124616948272009
chr16	84155886	84178797	ENSG00000103160.7	HSDL1	1	0.00343445854163479
chr16	84178865	84212373	ENSG00000154099.13	DNAAF1	NA	NA
chr16	84211458	84220669	ENSG00000103168.12	TAF1C	1	0.00854270759389802
chr16	84224744	84230774	ENSG00000140955.6	ADAD2	1	0.0130492337723706
chr16	84255823	84273356	ENSG00000168418.6	KCNG4	1	0.00448793016867591
chr16	84328252	84363450	ENSG00000103175.6	WFDC1	1	0.00223554973712696
chr16	84402133	84497793	ENSG00000064270.8	ATP2C2	1	0.000822568258910669
chr16	84511681	84587639	ENSG00000140950.11	TLDC1	1	0.00103592616508327
chr16	84599200	84651683	ENSG00000103187.6	COTL1	1	0.00149928318974515
chr16	84682131	84701292	ENSG00000135686.8	KLHL36	1	0.00410661654649521
chr16	84733584	84813528	ENSG00000103194.11	USP10	1	0.000984274988084092
chr16	84853590	84954374	ENSG00000103196.7	CRISPLD2	1	0.000780747734237524
chr16	85007787	85045141	ENSG00000153786.8	ZDHHC7	1	0.00210651816799793
chr16	85061375	85127836	ENSG00000135709.8	KIAA0513	1	0.00118395569803937
chr16	85131965	85146114	ENSG00000153789.8	FAM92B	1	0.0055613032473952
chr16	85204882	85218969	ENSG00000262601.1	CTC-786C10.1	NA	NA
chr16	85391069	85393055	ENSG00000261567.1	RP11-680G10.1	NA	NA
chr16	85645015	85709810	ENSG00000131149.13	GSE1	1	0.00121439740176549
chr16	85709804	85723679	ENSG00000131153.4	GINS2	1	0.00567112646107349
chr16	85723690	85784735	ENSG00000154102.6	C16orf74	1	0.00128899794655409
chr16	85805364	85833214	ENSG00000131148.4	EMC8	1	0.00282538167495133
chr16	85832239	85840650	ENSG00000131143.4	COX4I1	1	0.00935523476963437
chr16	85932409	85956215	ENSG00000140968.6	IRF8	1	0.00330533813523459
chr16	86544133	86548076	ENSG00000103241.5	FOXF1	NA	NA
chr16	86563782	86588841	ENSG00000103248.13	MTHFSD	6	0.0188403878001663
chr16	86600857	86602539	ENSG00000176692.4	FOXC2	NA	NA
chr16	86609974	86615303	ENSG00000176678.4	FOXL1	17	0.251018381310886
chr16	87117168	87351022	ENSG00000260456.2	C16orf95	2	0.000672957312232373
chr16	87336482	87367879	ENSG00000131152.4	RP11-178L8.4	1	0.00250619102612971
chr16	87360593	87425748	ENSG00000103264.11	FBXO31	2	0.00241537501795395
chr16	87417601	87438385	ENSG00000140941.8	MAP1LC3B	797	3.01739044837248
chr16	87439852	87525651	ENSG00000140948.7	ZCCHC14	2	0.0018342143765637
chr16	87635441	87731762	ENSG00000154118.8	JPH3	6	0.00490154045207554
chr16	87727144	87729753	ENSG00000226180.2	AC010536.1	NA	NA
chr16	87730091	87799598	ENSG00000104731.9	KLHDC4	1	0.00113207129709806
chr16	87731749	87739290	ENSG00000205047.3	FLJ00104	1	0.0104345417911941
chr16	87863629	87903094	ENSG00000103257.4	SLC7A5	1	0.0019938395957784
chr16	87921625	87970135	ENSG00000174990.3	CA5A	1	0.00162207544109245
chr16	87982850	88110924	ENSG00000172530.15	BANP	1	0.000614386055307046
chr16	88493879	88507165	ENSG00000225614.2	ZNF469	2	0.0118450819881672
chr16	88519725	88603424	ENSG00000179588.4	ZFPM1	1	0.000940117320964344
chr16	88636789	88698374	ENSG00000158545.11	ZC3H18	1	0.00127769553702029
chr16	88704999	88706881	ENSG00000124391.4	IL17C	2	0.0836204884669444
chr16	88709691	88717560	ENSG00000051523.6	CYBA	2	0.0199992069252496
chr16	88718343	88729569	ENSG00000167508.6	MVD	1	0.00700934256613172
chr16	88744090	88752901	ENSG00000185669.5	SNAI3	3	0.0267915831281562
chr16	88762903	88772829	ENSG00000158717.6	RNF166	1	0.00792735035738411
chr16	88772871	88781794	ENSG00000174177.8	CTU2	1	0.00881843322283925
chr16	88781751	88851619	ENSG00000103335.15	PIEZO1	1	0.00112622201361703
chr16	88869621	88875666	ENSG00000167513.4	CDT1	1	0.0130168535396848
chr16	88875747	88878352	ENSG00000198931.6	APRT	1	0.0302060958339327
chr16	88880142	88923378	ENSG00000141012.8	GALNS	1	0.00181993893161705
chr16	88894366	88894545	ENSG00000269422.1	AC092384.1	NA	NA
chr16	88922628	88929094	ENSG00000167515.6	TRAPPC2L	1	0.012169328742251
chr16	88928034	88933068	ENSG00000205022.5	PABPN1L	1	0.0156310845545083
chr16	88941266	89043612	ENSG00000129993.10	CBFA2T3	1	0.000768831997805431
chr16	89006197	89017932	ENSG00000205018.2	RP11-830F9.6	1	0.00670531569215123
chr16	89154783	89222254	ENSG00000176715.11	ACSF3	1	0.00116623259841109
chr16	89238175	89261900	ENSG00000129910.3	CDH15	1	0.00331662295668681
chr16	89262406	89268072	ENSG00000259803.2	SLC22A31	2	0.0277751075352611
chr16	89284118	89295363	ENSG00000170100.9	ZNF778	1	0.00699749930168027
chr16	89334038	89556969	ENSG00000167522.10	ANKRD11	1	0.000352965175984473
chr16	89334512	89339452	ENSG00000268218.1	AC137932.1	NA	NA
chr16	89557325	89624176	ENSG00000197912.9	SPG7	1	0.00117704865517935
chr16	89627065	89630950	ENSG00000167526.9	RPL13	1	0.0202540230752625
chr16	89642176	89663654	ENSG00000178773.10	CPNE7	1	0.00366360367107713
chr16	89679716	89704839	ENSG00000015413.5	DPEP1	1	0.00313206542400966
chr16	89710839	89724253	ENSG00000131165.10	CHMP1A	1	0.00586602651315004
chr16	89724210	89737680	ENSG00000167523.9	SPATA33	NA	NA
chr16	89747145	89762772	ENSG00000185324.17	CDK10	3	0.0151059473310414
chr16	89749028	89752977	ENSG00000260259.1	RP11-368I7.4	15	0.298886602864249
chr16	89762751	89768113	ENSG00000158792.11	SPATA2L	1	0.0146749122803795
chr16	89773542	89787394	ENSG00000075399.8	VPS9D1	1	0.00568054285643912
chr16	89786808	89807311	ENSG00000158805.7	ZNF276	1	0.00383782274044748
chr16	89803957	89883065	ENSG00000187741.10	FANCA	1	0.000994676640129881
chr16	89884587	89937727	ENSG00000204991.6	SPIRE2	1	0.00148074670017679
chr16	89940000	89977792	ENSG00000141002.14	TCF25	1	0.00208210413969609
chr16	89978527	89987385	ENSG00000258839.2	MC1R	6	0.0532988572910779
chr16	89985573	90002500	ENSG00000198211.8	TUBB3	1	0.00464860162151561
chr16	89987800	90005169	ENSG00000258947.2	TUBB3	1	0.00453030569678131
chr16	90014333	90034468	ENSG00000140995.12	DEF8	3	0.0117238956514618
chr16	90036206	90038942	ENSG00000177946.4	CENPBD1	NA	NA
chr16	90071273	90086536	ENSG00000003249.9	DBNDD1	1	0.00515540061897364
chr16	90086037	90111383	ENSG00000141013.10	GAS8	2	0.00620901756864157
chr16	90095316	90096309	ENSG00000221819.2	C16orf3	NA	NA
chr16	90122974	90158480	ENSG00000126856.9	PRDM7	NA	NA
chr17	5810	31427	ENSG00000272636.1	DOC2B	1	0.00307166645771927
chr17	62293	236045	ENSG00000181031.11	RPH3AL	1	0.000452868914587427
chr17	260118	273510	ENSG00000187624.7	C17orf97	1	0.00587566305610772
chr17	289769	295730	ENSG00000183688.4	FAM101B	40	0.528011270910214
chr17	411908	624957	ENSG00000141252.15	VPS53	1	0.000369337005324572
chr17	635652	646206	ENSG00000167695.10	FAM57A	1	0.00745564521957501
chr17	647654	657239	ENSG00000179409.6	GEMIN4	1	0.00820937711501248
chr17	660337	685581	ENSG00000167699.9	GLOD4	61	0.19014021781378
chr17	685513	695749	ENSG00000171861.6	RNMTL1	1	0.00768726842979627
chr17	702553	883010	ENSG00000167693.12	NXN	1	0.000436042268503824
chr17	812872	814452	ENSG00000262003.1	RP11-676J12.7	NA	NA
chr17	900357	906911	ENSG00000177370.4	TIMM22	NA	NA
chr17	906758	1132315	ENSG00000159842.10	ABR	1	0.000348855853054415
chr17	1173853	1174754	ENSG00000205899.3	BHLHA9	NA	NA
chr17	1182957	1204281	ENSG00000184811.3	TUSC5	1	0.00369006188554655
chr17	1247566	1303672	ENSG00000108953.12	YWHAE	1	0.0014024681789362
chr17	1323983	1366456	ENSG00000167193.7	CRK	1	0.00185263295852411
chr17	1367392	1396106	ENSG00000197879.10	MYO1C	1	0.00274036635952478
chr17	1397865	1420182	ENSG00000132376.15	INPP5K	1	0.00352587174115673
chr17	1421012	1466110	ENSG00000174238.10	PITPNA	1	0.00174479754417922
chr17	1472561	1532180	ENSG00000167703.10	SLC43A2	1	0.00131982890768706
chr17	1537152	1549041	ENSG00000074660.11	SCARF1	1	0.00661846073239084
chr17	1549444	1553371	ENSG00000167705.7	RILP	1	0.0200374025076126
chr17	1553923	1588176	ENSG00000174231.12	PRPF8	1	0.00229722592612018
chr17	1611064	1613732	ENSG00000185561.8	TLCD2	1	0.0294928334510475
chr17	1619817	1641893	ENSG00000167716.14	WDR81	1	0.00356436309328659
chr17	1646130	1658562	ENSG00000167711.9	SERPINF2	NA	NA
chr17	1665253	1680868	ENSG00000132386.6	SERPINF1	NA	NA
chr17	1682779	1733928	ENSG00000186532.7	SMYD4	1	0.00153838549428913
chr17	1732996	1803376	ENSG00000132383.7	RPA1	1	0.00111802898049722
chr17	1837971	1928639	ENSG00000185924.6	RTN4RL1	2	0.00173571446700919
chr17	1933404	1946724	ENSG00000108963.13	DPH1	1	0.00590742339695155
chr17	1945327	1946724	ENSG00000262664.1	OVCA2	NA	NA
chr17	1957448	1962981	ENSG00000177374.8	HIC1	1	0.0142213771276694
chr17	1963133	2207065	ENSG00000070366.9	SMG6	1	0.000322577110208561
chr17	2206677	2228554	ENSG00000167720.8	SRR	NA	NA
chr17	2225797	2240801	ENSG00000167721.6	TSR1	33	0.173064984561718
chr17	2240792	2284352	ENSG00000141258.8	SGSM2	1	0.00180640219576204
chr17	2287354	2304412	ENSG00000070444.10	MNT	1	0.00461290184355696
chr17	2308856	2415185	ENSG00000127804.8	METTL16	1	0.000740032161004003
chr17	2310279	2318731	ENSG00000205821.4	AC006435.1	NA	NA
chr17	2496504	2588909	ENSG00000007168.8	PAFAH1B1	1	0.000851543527378331
chr17	2592680	2615957	ENSG00000132361.12	CLUH	1	0.00338045622921316
chr17	2680350	2941033	ENSG00000132359.9	RAP1GAP2	1	0.000301848910927811
chr17	2965963	2966901	ENSG00000262628.1	OR1D5	NA	NA
chr17	2995352	2996290	ENSG00000184166.1	OR1D2	NA	NA
chr17	3029878	3030875	ENSG00000183024.3	OR1G1	NA	NA
chr17	3100813	3101742	ENSG00000172150.4	OR1A2	NA	NA
chr17	3118915	3119844	ENSG00000172146.1	OR1A1	6	0.50820374368608
chr17	3181193	3182268	ENSG00000221882.2	OR3A2	NA	NA
chr17	3194929	3195876	ENSG00000180090.3	OR3A1	NA	NA
chr17	3300398	3301704	ENSG00000180016.2	OR1E1	NA	NA
chr17	3323862	3324827	ENSG00000159961.1	OR3A3	NA	NA
chr17	3336164	3337135	ENSG00000127780.3	OR1E2	NA	NA
chr17	3343313	3417146	ENSG00000141255.8	SPATA22	1	0.00106574133039961
chr17	3375668	3406713	ENSG00000108381.6	ASPA	NA	NA
chr17	3413796	3461289	ENSG00000167723.10	TRPV3	1	0.00165681004879445
chr17	3468738	3539543	ENSG00000262304.1	SHPK	1	0.00111131812227095
chr17	3468738	3500392	ENSG00000196689.6	TRPV1	2	0.0049716863364753
chr17	3511556	3539616	ENSG00000197417.7	SHPK	1	0.00280423662321435
chr17	3539762	3564836	ENSG00000040531.10	CTNS	1	0.00313818615487735
chr17	3566196	3571976	ENSG00000213977.3	TAX1BP3	5	0.0680682349890957
chr17	3566357	3599488	ENSG00000257950.3	P2RX5-TAX1BP3	1	0.00237502277768237
chr17	3572109	3572962	ENSG00000127774.6	EMC6	1	0.0922472211575553
chr17	3575493	3599698	ENSG00000083454.17	P2RX5	1	0.00325085228867567
chr17	3617922	3704537	ENSG00000083457.7	ITGAE	1	0.000908467120561042
chr17	3627211	3630067	ENSG00000177602.4	GSG2	1	0.0275514284479673
chr17	3714460	3749545	ENSG00000074356.12	C17orf85	2	0.00448549976613337
chr17	3763609	3798185	ENSG00000004660.10	CAMKK1	2	0.00455153167789187
chr17	3799886	3819794	ENSG00000108405.3	P2RX1	1	0.00395252560013033
chr17	3827169	3867736	ENSG00000074370.13	ATP2A3	1	0.00193967706873554
chr17	3907739	4046314	ENSG00000074755.10	ZZEF1	3	0.00170348647982814
chr17	4046462	4090605	ENSG00000167740.5	CYB5D2	1	0.0017825449028701
chr17	4067201	4167274	ENSG00000185722.12	ANKFY1	1	0.00078629480126902
chr17	4172554	4269923	ENSG00000132388.8	UBE2G1	1	0.00080813071560142
chr17	4336983	4391503	ENSG00000182557.3	SPNS3	1	0.00144326631781722
chr17	4402133	4442330	ENSG00000183018.4	SPNS2	1	0.00195753115026979
chr17	4442192	4458926	ENSG00000132382.10	MYBBP1A	1	0.00470221582690299
chr17	4460222	4464113	ENSG00000167741.6	GGT6	2	0.040445581931326
chr17	4487294	4511614	ENSG00000188176.7	SMTNL2	1	0.00323548024865932
chr17	4534197	4545589	ENSG00000161905.8	ALOX15	1	0.00690720502522776
chr17	4574679	4607632	ENSG00000141456.10	PELP1	1	0.00238785177821123
chr17	4613784	4624794	ENSG00000141480.13	ARRB2	1	0.00714685555380515
chr17	4634723	4636905	ENSG00000161920.5	MED11	NA	NA
chr17	4636821	4643217	ENSG00000161921.10	CXCL16	NA	NA
chr17	4643319	4649411	ENSG00000141497.9	ZMYND15	NA	NA
chr17	4675179	4686506	ENSG00000142484.5	TM4SF5	8	0.0555747362213434
chr17	4688580	4689728	ENSG00000182853.7	VMO1	NA	NA
chr17	4692254	4693685	ENSG00000182327.7	GLTPD2	2	0.109974674559601
chr17	4699439	4701790	ENSG00000142507.5	PSMB6	1	0.0334695362175222
chr17	4710391	4726729	ENSG00000129219.9	PLD2	1	0.00481618800632848
chr17	4736683	4801356	ENSG00000141503.11	MINK1	1	0.00121668825703763
chr17	4801069	4806369	ENSG00000108556.7	CHRNE	1	0.0148465810655462
chr17	4802713	4806227	ENSG00000205710.3	C17orf107	1.5	0.0335885940441355
chr17	4835592	4838325	ENSG00000185245.6	GP1BA	1	0.0287913939434302
chr17	4840425	4843546	ENSG00000108528.9	SLC25A11	1	0.0252120729405302
chr17	4843303	4848517	ENSG00000108523.11	RNF167	NA	NA
chr17	4848947	4852356	ENSG00000108518.7	PFN1	1	0.0230821002192416
chr17	4851387	4860426	ENSG00000108515.13	ENO3	2	0.017410527635224
chr17	4862521	4871167	ENSG00000091640.3	SPAG7	1	0.00910095762750343
chr17	4871287	4890960	ENSG00000108509.16	CAMTA2	1	0.00399973972690462
chr17	4891425	4900905	ENSG00000196388.4	INCA1	NA	NA
chr17	4901243	4931696	ENSG00000129250.7	KIF1C	1	0.00258387940916805
chr17	4935895	4955304	ENSG00000132517.10	SLC52A1	NA	NA
chr17	4981543	4999669	ENSG00000180787.5	ZFP3	1	0.0043411055747211
chr17	5008836	5026411	ENSG00000167840.9	ZNF232	2	0.00895441020169498
chr17	5019733	5078329	ENSG00000129204.12	USP6	1	0.0013428711797289
chr17	5082831	5095178	ENSG00000180626.9	ZNF594	NA	NA
chr17	5112256	5138155	ENSG00000161929.10	SCIMP	1	0.00303822076711049
chr17	5185558	5289129	ENSG00000029725.12	RABEP1	1	0.000759738533444638
chr17	5264258	5323480	ENSG00000108559.7	NUP88	1	0.00132867649939878
chr17	5322961	5336196	ENSG00000129197.10	RPAIN	1	0.00594536302587039
chr17	5336097	5352150	ENSG00000108561.4	C1QBP	1	0.00490169311950381
chr17	5344232	5372380	ENSG00000005100.8	DHX33	1	0.0027954696478398
chr17	5374571	5390131	ENSG00000072849.6	DERL2	1	0.0050569974066449
chr17	5389605	5394134	ENSG00000167842.11	MIS12	1	0.017374007429321
chr17	5402747	5522744	ENSG00000091592.11	NLRP1	1	0.000655740390571386
chr17	5675554	6027747	ENSG00000179314.9	WSCD1	1	0.000223419771680285
chr17	6297013	6338519	ENSG00000129221.10	AIPL1	1	0.00189579529820736
chr17	6347735	6354789	ENSG00000129195.11	FAM64A	NA	NA
chr17	6354584	6459814	ENSG00000091622.11	PITPNM3	3	0.00224328270400251
chr17	6481468	6544247	ENSG00000198920.5	KIAA0753	5	0.00626697459718972
chr17	6544078	6547861	ENSG00000129235.6	TXNDC17	NA	NA
chr17	6546635	6554954	ENSG00000108590.6	MED31	NA	NA
chr17	6554971	6556791	ENSG00000212734.4	C17orf100	2	0.0864690985136205
chr17	6588032	6616886	ENSG00000141485.11	SLC13A5	2	0.00545414012943749
chr17	6658766	6678966	ENSG00000132530.12	XAF1	1	0.00389539008155419
chr17	6679542	6700420	ENSG00000177294.6	FBXO39	1	0.00376888972350774
chr17	6692452	6735080	ENSG00000167858.8	TEKT1	5	0.00922948292758218
chr17	6779954	6915668	ENSG00000215067.5	AC027763.2	1	0.000579799281189816
chr17	6899384	6914055	ENSG00000108839.7	ALOX12	2	0.0107268597433569
chr17	6915736	6917851	ENSG00000219200.6	RNASEK	1	0.0372041984148438
chr17	6915928	6917755	ENSG00000269871.1	AC040977.1	NA	NA
chr17	6915954	6920839	ENSG00000161939.14	RNASEK-C17orf49	1	0.0161078566320153
chr17	6917814	6920844	ENSG00000258315.1	C17orf49	1	0.0259692672103613
chr17	6926339	6933609	ENSG00000161940.6	BCL6B	NA	NA
chr17	6939394	6943440	ENSG00000174327.6	SLC16A13	1	0.0194480671397416
chr17	6944949	6947242	ENSG00000174326.7	SLC16A11	NA	NA
chr17	6977856	6983626	ENSG00000132514.9	CLEC10A	NA	NA
chr17	7004641	7019019	ENSG00000161944.12	ASGR2	1	0.00547272775402661
chr17	7076750	7082883	ENSG00000141505.7	ASGR1	NA	NA
chr17	7093209	7123021	ENSG00000132535.14	DLG4	1	0.00263943645670853
chr17	7120444	7128592	ENSG00000072778.15	ACADVL	1	0.00965720172402978
chr17	7128660	7137864	ENSG00000004975.7	DVL2	1	0.00854920465530146
chr17	7138347	7143041	ENSG00000040633.8	PHF23	3	0.0502898676911342
chr17	7143333	7146089	ENSG00000170296.5	GABARAP	1	0.0285511174337426
chr17	7143746	7147954	ENSG00000262526.2	CTD-2545G14.7	1	0.0186993535283733
chr17	7146910	7155810	ENSG00000175826.7	CTDNEP1	1	0.00884122243229154
chr17	7150148	7165408	ENSG00000262302.1	RP1-4G17.5	1	0.00515641413154618
chr17	7154735	7163259	ENSG00000170291.10	ELP5	1	0.00923121535046864
chr17	7163222	7167302	ENSG00000181885.14	CLDN7	1	0.0192859999135771
chr17	7184986	7191576	ENSG00000181856.10	SLC2A4	NA	NA
chr17	7191571	7197934	ENSG00000006047.8	YBX2	1	0.0123663177192197
chr17	7210318	7215774	ENSG00000132507.13	EIF5A	1	0.0144220820468099
chr17	7214643	7218883	ENSG00000132522.11	GPS2	1	0.0185582263319327
chr17	7215980	7222493	ENSG00000261915.2	RP11-542C16.2	1	0.0120815107703661
chr17	7218947	7232712	ENSG00000215041.5	NEURL4	1	0.00571644603322882
chr17	7239848	7254797	ENSG00000072818.7	ACAP1	1	0.00526368851745231
chr17	7255208	7258258	ENSG00000213859.3	KCTD11	1	0.025798976933572
chr17	7258442	7260538	ENSG00000182896.8	TMEM95	NA	NA
chr17	7283853	7293093	ENSG00000174292.8	TNK1	1	0.00851589606573535
chr17	7293046	7307416	ENSG00000187838.12	TMEM256-PLSCR3	1	0.0054757745057338
chr17	7293053	7307416	ENSG00000262481.1	C17orf61-PLSCR3	1	0.00547844319761851
chr17	7306294	7307456	ENSG00000205544.3	TMEM256	1	0.0677167638962088
chr17	7308193	7323179	ENSG00000169992.5	NLGN2	1	0.00525069262294106
chr17	7323679	7324951	ENSG00000181323.7	SPEM1	NA	NA
chr17	7328934	7330887	ENSG00000184560.3	C17orf74	1	0.0402902609561673
chr17	7338762	7340998	ENSG00000181284.2	TMEM102	1	0.0351909121857758
chr17	7341592	7348256	ENSG00000161958.6	FGF11	1	0.0118077550491288
chr17	7348380	7361026	ENSG00000170175.6	CHRNB1	1	0.0062222742090301
chr17	7362685	7387582	ENSG00000174282.7	ZBTB4	1	0.0031604964311923
chr17	7384721	7386383	ENSG00000259224.1	SLC35G6	NA	NA
chr17	7387685	7417933	ENSG00000181222.10	POLR2A	3	0.00780417346410288
chr17	7452208	7464925	ENSG00000239697.6	TNFSF12	1	0.00618753476821535
chr17	7452416	7464918	ENSG00000248871.1	TNFSF12-TNFSF13	1	0.00629394334085703
chr17	7461609	7464925	ENSG00000161955.12	TNFSF13	1	0.0237294570709875
chr17	7465192	7475287	ENSG00000161956.8	SENP3	1	0.00779463889523473
chr17	7476024	7482323	ENSG00000161960.10	EIF4A1	10	0.124919637478004
chr17	7482785	7485429	ENSG00000129226.9	CD68	NA	NA
chr17	7486847	7496107	ENSG00000129255.10	MPDU1	NA	NA
chr17	7491496	7493488	ENSG00000129194.3	SOX15	NA	NA
chr17	7494548	7518189	ENSG00000129245.7	FXR2	1	0.00332840741285879
chr17	7517264	7517427	ENSG00000268503.1	AC007421.1	NA	NA
chr17	7517382	7536700	ENSG00000129214.10	SHBG	1	0.00407324151813825
chr17	7529552	7531194	ENSG00000141504.7	SAT2	1	0.0479213639752708
chr17	7549945	7561086	ENSG00000129244.4	ATP1B2	12	0.084753842183712
chr17	7565097	7590856	ENSG00000141510.11	TP53	1	0.00305473347751833
chr17	7589389	7606820	ENSG00000141499.12	WRAP53	1	0.00451419193662984
chr17	7608520	7614696	ENSG00000108947.4	EFNB3	2	0.0254815024764879
chr17	7620672	7737062	ENSG00000183914.10	DNAH2	1	0.000676062201627242
chr17	7743222	7758114	ENSG00000132510.6	KDM6B	1	0.00528383559276085
chr17	7758383	7759417	ENSG00000167874.6	TMEM88	NA	NA
chr17	7760003	7788556	ENSG00000183011.9	LSMD1	1	0.00275581829045616
chr17	7761064	7765600	ENSG00000182224.7	CYB5D1	NA	NA
chr17	7788124	7816078	ENSG00000170004.12	CHD3	2	0.00562974026238783
chr17	7825177	7833121	ENSG00000170049.5	KCNAB3	1	0.00990519633023598
chr17	7829249	7833940	ENSG00000262730.1	RP11-1099M24.7	NA	NA
chr17	7833663	7835441	ENSG00000170043.7	TRAPPC1	NA	NA
chr17	7835419	7853236	ENSG00000170037.9	CNTROB	7	0.030914753186943
chr17	7905912	7923657	ENSG00000132518.6	GUCY2D	3	0.0133029382328647
chr17	7942335	7952452	ENSG00000179593.11	ALOX15B	NA	NA
chr17	7975954	7991021	ENSG00000179477.5	ALOX12B	NA	NA
chr17	7982800	7984883	ENSG00000214999.3	AC129492.6	NA	NA
chr17	7999218	8022365	ENSG00000179148.5	ALOXE3	3	0.0101983254392441
chr17	8023908	8027410	ENSG00000179111.4	HES7	7	0.157283882790338
chr17	8043790	8059824	ENSG00000179094.9	PER1	1	0.00490750153719563
chr17	8054134	8066293	ENSG00000263620.1	RP11-599B13.6	1	0.00647149269244137
chr17	8062467	8066864	ENSG00000220205.4	VAMP2	1	0.0178955832720934
chr17	8076555	8079717	ENSG00000179029.10	TMEM107	367.5	9.14529673321238
chr17	8091652	8093564	ENSG00000196544.6	C17orf59	NA	NA
chr17	8108056	8113918	ENSG00000178999.8	AURKB	1	0.0134232138600127
chr17	8130191	8151362	ENSG00000178971.9	CTC1	8	0.0297338357743686
chr17	8150936	8173809	ENSG00000178921.9	PFAS	1	0.00344016437054145
chr17	8191081	8198661	ENSG00000125434.6	SLC25A35	1	0.0103808548347486
chr17	8191815	8193410	ENSG00000108961.9	RANGRF	1	0.0493334668635703
chr17	8213559	8225829	ENSG00000198844.6	ARHGEF15	1	0.00641294862651953
chr17	8243182	8249364	ENSG00000184650.5	ODF4	2	0.0254567711573583
chr17	8261731	8263538	ENSG00000198150.2	AC135178.1	NA	NA
chr17	8271955	8280029	ENSG00000184619.3	KRBA2	NA	NA
chr17	8271956	8286505	ENSG00000263809.1	RP11-849F2.7	1	0.00540840467711833
chr17	8280838	8286531	ENSG00000161970.8	RPL26	1	0.0138216897325478
chr17	8294022	8301144	ENSG00000189051.5	RNF222	1	0.0110484245503222
chr17	8316449	8393729	ENSG00000166579.11	NDEL1	2	0.0020364099287628
chr17	8377523	8534079	ENSG00000133026.8	MYH10	2	0.00100522342992149
chr17	8633252	8648537	ENSG00000161973.6	CCDC42	1	0.0051479803498459
chr17	8656424	8661877	ENSG00000183318.7	SPDYE4	NA	NA
chr17	8700436	8702667	ENSG00000185156.4	MFSD6L	NA	NA
chr17	8706041	8770994	ENSG00000174083.13	PIK3R6	1	0.00121144334591774
chr17	8782233	8869029	ENSG00000141506.9	PIK3R5	1	0.000906572649055194
chr17	8924859	9147317	ENSG00000065320.4	NTN1	1	0.000353715666091553
chr17	9153788	9479908	ENSG00000170310.10	STX8	1	0.000241281981011268
chr17	9479944	9546776	ENSG00000166596.10	WDR16	32	0.037676265093318
chr17	9548015	9633008	ENSG00000154914.12	USP43	1	0.0009258042385537
chr17	9674751	9694614	ENSG00000184544.7	DHRS7C	NA	NA
chr17	9694544	9725388	ENSG00000214978.6	RP11-477N12.3	51	0.130107342174074
chr17	9725523	9795419	ENSG00000065325.8	GLP2R	1	0.00112577085451806
chr17	9799637	9808938	ENSG00000109047.7	RCVRN	NA	NA
chr17	9813926	10101868	ENSG00000007237.14	GAS7	1	0.000273273366328617
chr17	10048831	10050277	ENSG00000264194.1	AC000003.2	NA	NA
chr17	10201401	10276447	ENSG00000006788.8	MYH13	9	0.00943663775319873
chr17	10293639	10325267	ENSG00000133020.4	MYH8	1	0.00248788667153771
chr17	10346607	10372876	ENSG00000264424.1	MYH4	1	0.00299542729633388
chr17	10395624	10421860	ENSG00000109061.9	MYH1	NA	NA
chr17	10424465	10453274	ENSG00000125414.14	MYH2	NA	NA
chr17	10531843	10560626	ENSG00000109063.10	MYH3	NA	NA
chr17	10583654	10601692	ENSG00000133028.6	SCO1	1	0.00436228404742181
chr17	10600911	10614550	ENSG00000170222.11	ADPRM	1	0.00576925578469057
chr17	10602332	10633633	ENSG00000187824.4	TMEM220	NA	NA
chr17	10725792	10741762	ENSG00000233670.6	PIRT	1	0.00492716841874732
chr17	11144580	11467380	ENSG00000188803.10	SHISA6	1	0.0002437635676809
chr17	11501748	11873065	ENSG00000007174.13	DNAH9	1	0.000211912946747374
chr17	11880756	11900827	ENSG00000154957.9	ZNF18	NA	NA
chr17	11924141	12047147	ENSG00000065559.10	MAP2K4	1	0.000639699523985778
chr17	12569207	12672266	ENSG00000141052.13	MYOCD	1	0.00076351293576878
chr17	12626199	12661542	ENSG00000273452.1	AC005358.1	1	0.0022263780564014
chr17	12692856	12894960	ENSG00000006740.12	ARHGAP44	1	0.000389338556621317
chr17	12895708	12921504	ENSG00000006744.14	ELAC2	1	0.00305035197888799
chr17	13399006	13505244	ENSG00000153976.2	HS3ST3A1	1	0.000740666048376237
chr17	13972813	14111994	ENSG00000006695.6	COX10	1	0.000565356475721504
chr17	14138990	14140179	ENSG00000223510.2	CDRT15	NA	NA
chr17	14204400	14252721	ENSG00000125430.4	HS3ST3B1	1	0.00162841993434314
chr17	15133095	15168643	ENSG00000109099.9	PMP22	1	0.00221353886709223
chr17	15207128	15244958	ENSG00000125409.8	TEKT3	1	0.0020800126790218
